Product Name,Product ID,Price,Color,Brand,SKU,Sole-Type,Sale Percentage,  Sale Price  ,Season,Size
Trainers BRONX,66167C-PB Asphalt/Gunmetal Camo/Pink,143,"Colourful, 
            Grey",Bronx,207369726,Flat,-50%,Ä 71.00,All year round,"36 , 38 , 39 , 40 , 41"
Hiking Boots PALLADIUM,Hi Outz Puotp U 77023-309-M Olive Night,95,Green,Palladium,209131918,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 41 , 43 , 44 , 44.5 , 45 , 47"
Hiking Boots PALLADIUM,Pampa Hi Wax U 77222-068-M French Metal,85,Grey,Palladium,209129601,Flat,New,  product not in sale  ,Fall/Winter,"37 , 38 , 39 , 40 , 43 , 44.5 , 45 , 46"
Hiking Boots PALLADIUM,Pallatrooper Hi-3 77203-214-M Beeswax Brown,138,Brown,Palladium,209129304,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 41 , 45"
Hiking Boots PALLADIUM,Mono Chrome 73089-001-M Black,76,Black,Palladium,191463684,not defined,New,  product not in sale  ,not found,"36 , 37 , 38 , 39 , 41 , 44 , 45 , 46"
Ankle boots FLY LONDON,Ramifly P211043007 Navy/Dk.Brown,162,Navy Blue,Fly London,209062632,Flat,New,  product not in sale  ,Fall/Winter,"35 , 36 , 37 , 38 , 39"
Shoes FLY LONDON,Besofly P501246003 Wine,119,Dark Red,Fly London,207476363,Platform Wedge heel,New,  product not in sale  ,All year round,"36 , 37 , 38"
Ankle boots FLY LONDON,Ragifly P144539006 Red,150,Red,Fly London,207475281,Flat,New,  product not in sale  ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Oxfords FLY LONDON,Rudafly P144538003 Black,119,Black,Fly London,201270332,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39"
Plimsolls VANS,Comfycush Slip-On VN0A3WMDVNG1 True White/True,75,White,Vans,201140543,Flat,-49%,Ä 38.00,Spring/Summer,"41 , 43"
Boots CLARKS,Un Elda Mid 261454884 Black Combi,152,Black,Clarks,201391679,Flat,-44%,Ä 85.00,Fall/Winter,"35.5 , 36 , 37 , 37.5 , 38 , 39"
Sneakers CLARKS,Un Maui Lace 261401684 White Leather,102,White,Clarks,200834658,Flat,-23%,Ä 79.00,All year round,"35 , 36 , 37 , 38 , 39 , 41"
Sneakers CLARKS,Un Maui Lace 261401674 Blush Leather,102,Pink,Clarks,200834634,Flat,-39%,Ä 62.00,All year round,"35.5 , 36 , 37 , 38 , 39 , 41"
Shoes CLARKS,Funny Dream 203011234 Navy,102,Navy Blue,Clarks,197412624,Platform Wedge heel,New,  product not in sale  ,All year round,"35.5 , 36 , 37 , 38 , 39"
Ankle boots KAPPA,Fallou 243047 White/Grey 1016,38,White,Kappa,209233834,not defined,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Snow Boots KAPPA,Noven 243074 Rose/Off White 2143,38,Pink,Kappa,209138641,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Sandals KAPPA,Rusheen T 260773T L'Grey/Rose 1421,31,Grey,Kappa,208135238,Flat,-32%,Ä 21.00,Spring/Summer,"36 , 37 , 38 , 39"
Hiking Boots KAPPA,Kombo Mid 241635 Black 1111,38,Black,Kappa,207410541,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41 , 42 , 43 , 45 , 46"
Slippers MANITU,340009-91 Gris,31,"Colourful, 
            Grey",Manitu,209022926,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Slippers MANITU,340007-04 Rot/Orange,35,Red,Manitu,209022896,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41 , 42"
Slippers MANITU,340004-01 Schwarz,31,Black,Manitu,209022872,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41 , 42"
Slippers MANITU,320021-08 Beige,38,Beige,Manitu,209022537,not defined,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Plimsolls VANS,Old Skool Platfor VN0A3B3U3WJ1 (Pride) Multi/True White,90,"Colourful, 
            Yellow",Vans,208255158,Flat,-42%,Ä 52.00,Spring/Summer,"35 , 36 , 36.5 , 37 , 38 , 38.5 , 39 , 40 , 40.5 , 41 , 42 , 42.5 , 43 , 44 , 44.5 , 45 , 46"
Sneakers VANS,Sk8-Hi VN000D5INVY1 Navy,82,"Black, 
            Blue",Vans,200668628,Flat,-13%,Ä 71.00,All year round,"34.5 , 35 , 36 , 36.5 , 37 , 38 , 39 , 40 , 40.5 , 41 , 42 , 42.5 , 43 , 44 , 44.5 , 45 , 47"
Plimsolls VANS,Classic Slip-On VN-0ENVY Navy,66,Navy Blue,Vans,199257278,Flat,-42%,Ä 38.00,Spring/Summer,"35 , 36 , 36.5 , 37 , 38 , 44 , 45"
Plimsolls VANS,Old Skool VN000D3HY28 Black/White,76,Black,Vans,197850310,Flat,New,  product not in sale  ,Spring/Summer,"35 , 36 , 36.5 , 37 , 38 , 39 , 40 , 42 , 42.5 , 43 , 44 , 44.5 , 45 , 46"
Hiking Boots TOMMY JEANS,Iridescent Eyelets Flat Boot EN0EN01537 Black BDS,160,Black,Tommy Jeans,208900485,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Trainers TOMMY JEANS,Iconic Flatform EN0EN01421 White YBR,107,White,Tommy Jeans,208567053,Platform Wedge heel,0%,  product not in sale  ,All year round,"37 , 38 , 39 , 40 , 41"
Slides TOMMY JEANS,Flag Pool Slide EN0EN01378 Twilight Navy C87,44 8/9,Navy Blue,Tommy Jeans,208137799,Flat,-42%,Ä 26.00,Spring/Summer,"36 , 37 , 38 , 39 , 40 , 41"
Plimsolls TOMMY JEANS,Essential Lace Up Sneaker EN0EN00786 Deep Crimson XNL,59 8/9,Red,Tommy Jeans,206836151,Flat,-45%,Ä 33.00,Spring/Summer,"36 , 37 , 38 , 39 , 40"
Knee High Boots H√ñGL,2-134162 Black 0100,262,Black,H√ñGL,209258745,Block heel,New,  product not in sale  ,Fall/Winter,"34.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers H√ñGL,2-103628 Grey 6000,155,Grey,H√ñGL,209257939,Flat,-11%,Ä 138.00,All year round,"34.5 , 35 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41 , 42"
Flats H√ñGL,0-121020 Nude 1800,119,Beige,H√ñGL,206705754,Flat,New,  product not in sale  ,Spring/Summer,"34.5 , 35 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
Sneakers H√ñGL,0-180350 White 0200,176,White,H√ñGL,200057132,Flat,-34%,Ä 116.00,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7472 070-000-000-E33,143,Black,Carinii,209312140,Flat,New,  product not in sale  ,Fall/Winter,"37 , 39 , 40"
Sandals CARINII,B5390 L46-000-000-D69,76,White,Carinii,208556248,Flat,-41%,Ä 45.00,Spring/Summer,"36 , 37 , 38 , 39"
Boots CARINII,B5161 M49-000-000-D49,102,Brown,Carinii,206888051,Block heel,-39%,Ä 62.00,Fall/Winter,39
Boots CARINII,B5160 N73-000-000-D14,115,"Brown, 
            Colourful",Carinii,201527344,not defined,-46%,Ä 62.00,Fall/Winter,"36 , 37 , 38 , 39"
Trainers CROSS JEANS,II2R4030C White,47,White,Cross Jeans,208729697,Flat,-19%,Ä 38.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers CROSS JEANS,II2R4019 Black/White/Grey,55,"Black, 
            Grey",Cross Jeans,208729550,Flat,-22%,Ä 43.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers CROSS JEANS,HH2R4050C White/Grey/Blue,45,"Colourful, 
            Grey",Cross Jeans,208126977,not defined,-42%,Ä 26.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots CROSS JEANS,GG2R4023C Black,45,Black,Cross Jeans,207505070,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39"
Ankle boots SIMEN,4252A Black,114,Black,Simen,208983068,Block heel,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots SIMEN,0572A Faeda Ziele≈Ñ Czarna,140,Green,Simen,208982627,Block heel,New,  product not in sale  ,Fall/Winter,"38 , 39 , 40"
Knee High Boots SIMEN,3217A Sandro 1817,143,Dark Red,Simen,207493988,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots SIMEN,3154A Floter 2205,133,Brown,Simen,207493681,Block heel,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Snow Boots COLUMBIA,Slopeside Village‚Ñ¢ Omni-Heat‚Ñ¢ Mid BL0145 Light Clay/Timber 217,110,Beige,Columbia,209107494,Flat,New,  product not in sale  ,Fall/Winter,"36 , 36.5 , 37 , 37.5 , 38 , 38.5 , 39 , 39.5 , 40 , 40.5 , 41"
Snow Boots COLUMBIA,Paninaro‚Ñ¢ Omni-Heat‚Ñ¢ Pull On BL0118 Black/Stratus 010,119,Black,Columbia,207587359,Flat,New,  product not in sale  ,Fall/Winter,"36 , 36.5 , 37 , 40"
Trekker Boots COLUMBIA,Vitesse Outdry 1889011063 Grey Ice/Canyon Rose 063,119,Grey,Columbia,206507914,Flat,-30%,Ä 83.00,All year round,"36.5 , 37 , 37.5 , 38 , 39 , 40.5 , 41 , 41.5"
Trekker Boots COLUMBIA,Youth Drainmaker IV BY1091 Stormy Blue/Deep Yellow 426,60,Blue,Columbia,201067352,Flat,-33%,Ä 40.00,All year round,"34 , 35 , 36 , 37 , 39"
Shoes RY≈ÅKO,2ZP99_X Kawowy 9TL,80,Brown,Ry≈Çko,209536072,Block heel,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Shoes RY≈ÅKO,1TRK2_V Be≈ºowy 4RM,70,Beige,Ry≈Çko,209447163,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Ankle boots RY≈ÅKO,2MUJ5_X Czarny UW9,80,Black,Ry≈Çko,209447026,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Oxfords RY≈ÅKO,2IRE1_B B≈Çƒôkitny C1,80,Blue,Ry≈Çko,208733458,not defined,0%,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Trekker Boots CMP,Rigel Mid Wmn Trekking Shoe Wp 3Q12946 Nero/Lime 37UH,102,Black,CMP,209117394,not defined,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Trekker Boots CMP,Yoke Wmn Wp Hiking Shoe 31Q9566 Asphalt/Fragola 61UG,90,Navy Blue,CMP,208206792,Flat,-21%,Ä 71.00,All year round,"37 , 38 , 40"
Snow Boots CMP,Nietos Wmn 3Q47966 Sand P631,78,Brown,CMP,207708464,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 40"
Snow Boots CMP,Kaus Wmn Snow Boots Wp 30Q4666 Gesso A426,90,Beige,CMP,207707092,Flat,-21%,Ä 71.00,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots ARA,12-24505-11 Toffee/Cloud/Moro/Hell,155,Beige,Ara,209292138,Flat,New,  product not in sale  ,Fall/Winter,"36.5 , 37 , 37.5 , 38 , 39 , 40"
Shoes ARA,12-13436-02 Blau,90,Navy Blue,Ara,207596054,Block heel,New,  product not in sale  ,All year round,"35 , 36 , 37 , 37.5 , 38 , 39 , 40 , 41"
Sneakers ARA,12-34587-79 Weiss/Weissgold/Camel,110,White,Ara,207070714,Flat,-23%,Ä 85.00,All year round,"35 , 37.5 , 38 , 38.5 , 41.5"
Boots ARA,12-44935-61 Schwarz,114,Black,Ara,201508763,Flat,New,  product not in sale  ,Fall/Winter,"36.5 , 37 , 38 , 38.5 , 39"
Trainers STEVE MADDEN,Mastery SM11001656-04005-577 Olive,107,Green,Steve Madden,208589130,not defined,-21%,Ä 85.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots STEVE MADDEN,Skylar SM11001184-03001-017 Black,159,Black,Steve Madden,207730700,Block heel Platform,New,  product not in sale  ,Fall/Winter,"36 , 38 , 39 , 40 , 41"
Stilettos STEVE MADDEN,Lillie SM11000480-03001-602 Blush Leather,95,Beige,Steve Madden,207730496,Heel,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Sneakers STEVE MADDEN,Match SM11000442-04004-945 Mauve,107,Pink,Steve Madden,206751126,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40"
Ankle boots GABOR,74.780.27 Schwarz,138,Black,Gabor,208969055,Wedge heel,New,  product not in sale  ,Fall/Winter,"35 , 35.5 , 37 , 38 , 39 , 40"
Ankle boots GABOR,74.675.16 Marine,138,Navy Blue,Gabor,208969017,Flat,New,  product not in sale  ,Fall/Winter,"35 , 36 , 37 , 39"
Ankle boots GABOR,74.674.54 Cooper,114,Brown,Gabor,208969000,Flat,New,  product not in sale  ,Fall/Winter,"35 , 35.5 , 36 , 37 , 37.5 , 38 , 40 , 40.5"
Flats GABOR,64.169.21 Cervo,90,White,Gabor,208096836,Flat,-23%,Ä 69.00,Spring/Summer,"38 , 39 , 40.5 , 41"
Footwear UGG,W Classic Ultra Mini 1116109 Blk,150,Black,Ugg,208310628,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 39 , 40 , 41"
Slippers UGG,W Oh Yeah 1107953 Ssbt,105,Pink,Ugg,208310437,not defined,-28%,Ä 76.00,All year round,"36 , 38 , 39 , 40 , 41"
Shoes UGG,W Mini Bailey Button II 1016422 W/Grey,185,Grey,Ugg,198905286,Flat,New,  product not in sale  ,not found,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Shoes UGG,W Classic Mini II 1016222 W/Che,166,Brown,Ugg,198903930,Flat,New,  product not in sale  ,not found,"36 , 37 , 40 , 41 , 42"
Shoes KARINO,3946/066-P Green,102,Green,Karino,209210583,Block heel Platform,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40"
Shoes KARINO,3858/009-P Bordo,95,"Black, 
            Dark Red",Karino,209210361,Block heel Platform,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40"
Oxfords KARINO,3502/090-P Czarny/Lakier,88,Black,Karino,207769557,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40"
Boots KARINO,1828/005-P Rudy,95,Brown,Karino,198985615,not defined,New,  product not in sale  ,Fall/Winter,"38 , 39 , 40"
Shoes HISPANITAS,Adel HI211817 Black,112,Grey,Hispanitas,208861236,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 40"
Sandals TEVA,W Hurricane Drift 1102390 Wht,40,White,Teva,208124300,not defined,-40%,Ä 24.00,Spring/Summer,"36 , 37 , 38 , 39 , 40 , 41"
Sandals TEVA,W Hurricane Xlt2 1019235 Vsns,75,Colourful,Teva,208124119,Flat,-31%,Ä 52.00,Spring/Summer,"36 , 37 , 39 , 40 , 41"
Sandals TEVA,Verra 1006263 Abml,75,"Black, 
            Colourful",Teva,206558619,Flat,-39%,Ä 46.00,Spring/Summer,"36 , 37 , 38 , 41"
Sandals TEVA,Original Universal 1003987 Black,60,Black,Teva,197757107,Flat,-45%,Ä 33.00,Spring/Summer,"36 , 37 , 40 , 41"
Hiking Boots REMONTE,D8671-15 Blau,80,Navy Blue,Remonte,209110906,Flat,New,  product not in sale  ,Fall/Winter,"37 , 38 , 39 , 40 , 41"
Ankle boots REMONTE,R5179-45 Grau,90,Grey,Remonte,209108644,Block heel,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Chelsea boots REMONTE,R7994-25 Braun,75,Brown,Remonte,209108699,not defined,New,  product not in sale  ,Fall/Winter,"37 , 41"
Boots REMONTE,R2571-02 Schwarz,70,Black,Remonte,201572009,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Slippers DR. BRINKMANN,320029 S Anthrazit 09,35,Grey,Dr. Brinkmann,208991124,not defined,New,  product not in sale  ,All year round,37
Slippers DR. BRINKMANN,320029 Rot 04,35,Red,Dr. Brinkmann,208991117,not defined,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39"
Slippers DR. BRINKMANN,320011 S Pistazie,35,Green,Dr. Brinkmann,208990707,not defined,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41 , 42"
Slippers DR. BRINKMANN,340296 Blau 5,40,Navy Blue,Dr. Brinkmann,207465183,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Slippers PANTO FINO,II267045 Be≈º/Be≈º,28,Beige,Panto Fino,208946506,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Slippers PANTO FINO,II267032 Grey,28,Grey,Panto Fino,208946391,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Slippers PANTO FINO,II267028 Granat/R√≥≈º,33,Navy Blue,Panto Fino,208946353,not defined,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Slippers PANTO FINO,II267006 Black,19,Black,Panto Fino,208693080,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots WRANGLER,Jill Combat WL12712A Dk. Brown 030,120,Brown,Wrangler,209139976,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots WRANGLER,Alaska WL12520A Cream 182,100,Beige,Wrangler,209137309,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Chelsea boots WRANGLER,Courtney Chelsea WL12615A Black 062,70,Black,Wrangler,209137033,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots WRANGLER,Creek WL02500A Winter Rose 525,95,Pink,Wrangler,207385412,Flat,-27%,Ä 69.00,Fall/Winter,"36 , 37 , 38 , 39"
Ankle boots GOE,II2N4054 Yellow,85,Yellow,GOE,209089691,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots GOE,II2N4060 Black,85,Black,GOE,209089721,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38"
Ankle boots GOE,II2N4013 Off White,83,White,GOE,209089509,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers GOE,GG2N3040 Gun/Silver,95,Silver,GOE,207712560,Flat,-51%,Ä 47.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Shoes SAGAN,3716 Bordowy Lakier Metalic,76,Dark Red,Sagan,207294677,not defined,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40"
Shoes SAGAN,4074 Niebieski WƒÖ≈º,66,Blue,Sagan,207115446,Block heel,-29%,Ä 47.00,All year round,"36 , 37 , 38 , 39"
Knee High Boots SAGAN,2597/1 Czarna Lycra/Czarny Lakier,83,Black,Sagan,197670970,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39"
Shoes SAGAN,2256 Navy Blue,76,Navy Blue,Sagan,191483606,not defined,New,  product not in sale  ,not found,"36 , 37 , 38 , 39 , 40"
Snow Boots SOREL,Whitney II Short Lace NL3820 Black 010,133,Black,Sorel,207589117,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39.5 , 41"
Snow Boots SOREL,Youth Cumberland NY1964 Deep Blush/Rouge Profond 684,71,Pink,Sorel,201581612,Flat,New,  product not in sale  ,Fall/Winter,"32 , 33 , 34 , 35 , 37 , 38 , 39"
Snow Boots SOREL,Glacy Explorer Shortie NL2079 Elk 286,155,Brown,Sorel,198668341,Flat,New,  product not in sale  ,Fall/Winter,"36 , 36.5 , 37 , 38 , 40 , 41 , 42"
Shoes SOREL,Newbie NL2148 Silver Sage 103,105,Grey,Sorel,197551743,Flat,New,  product not in sale  ,not found,"36 , 36.5 , 38 , 41 , 42"
Flip flops 4F,H4L21-KLD005 36S,7,Blue,4F,209298000,Flat,-29%,Ä 5.00,Spring/Summer,"36 , 37 , 38 , 39"
Slides 4F,H4L21-KLD001 62S,14,Red,4F,209297966,Flat,-14%,Ä 12.00,Spring/Summer,"37 , 38 , 39 , 40 , 41"
Slides 4F,HJL21-JKLM003 70N,9,Orange,4F,208785488,not defined,0%,  product not in sale  ,Spring/Summer,"32 , 33 , 34 , 35 , 36"
Sandals 4F,H4L21-SAD003 21S,31,Black,4F,208644044,Flat,-48%,Ä 16.00,Spring/Summer,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots PIKOLINOS,W0V-8610 Arcilla,150,Dark Red,Pikolinos,208653442,Block heel,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 41"
Shoes PIKOLINOS,W9K-4985 Brandy,102,Brown,Pikolinos,206457301,Flat,-44%,Ä 57.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Shoes PIKOLINOS,W6B-6996 Nata,112,Beige,Pikolinos,206457035,Flat,-32%,Ä 76.00,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Boots PIKOLINOS,W9T-8594 Black,128,Black,Pikolinos,201252796,not defined,New,  product not in sale  ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots SALAMANDER,Pinnea 32-41719-04 Cognac,126,Brown,Salamander,208797535,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Oxfords SALAMANDER,Pina 32-12503-43 Bordo,112,Dark Red,Salamander,207647329,Flat,0%,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Sandals SALAMANDER,Lake 32-15501-43 Red/Grey,81,Red,Salamander,207026650,Flat,-27%,Ä 59.00,Spring/Summer,"36 , 37 , 38 , 40"
Boots SALAMANDER,Roky 32-42102-01 Black,107,Black,Salamander,201653586,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Slippers SANITAL-FLEX,Z23343 Gris,26,Grey,Sanital-Flex,209107029,Flat,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Slides SANITAL-FLEX,698 Safari,24,"Brown, 
            Colourful",Sanital-Flex,206645494,Wedge heel,0%,  product not in sale  ,Spring/Summer,"35 , 36 , 37 , 38 , 39 , 40 , 41 , 42"
Slides SANITAL-FLEX,708 Bianco,21,White,Sanital-Flex,200045863,Wedge heel,0%,  product not in sale  ,Spring/Summer,"35 , 36 , 37 , 38 , 39 , 40 , 41 , 42"
Slides SANITAL-FLEX,707 Blue,24,Navy Blue,Sanital-Flex,200046037,Wedge heel,0%,  product not in sale  ,Spring/Summer,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Hiking Boots PIAZZA,960032 Schwarz 1,95,Black,Piazza,209208993,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 39 , 40"
Hiking Boots PIAZZA,960031 Khaki 7,95,Green,Piazza,209208979,not defined,New,  product not in sale  ,Fall/Winter,"37 , 38 , 39 , 40 , 41"
Shoes PIAZZA,850441 Braun 2,74,Brown,Piazza,207460256,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Shoes PIAZZA,850408 Navy 5,66,Navy Blue,Piazza,207460225,Flat,New,  product not in sale  ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trekker Boots SALOMON,Outward Cswp J 412849 09 W0 Safari/Phantom/Warm Apricot,90,Brown,Salomon,208788212,Flat,New,  product not in sale  ,All year round,"32 , 34 , 35 , 36 , 37"
Trekker Boots SALOMON,X Ultra 4 Gtx W GORE-TEX 412896 23 V0 Black/Stormy Weather/Opal Blue,150,Black,Salomon,208742559,not defined,New,  product not in sale  ,All year round,"36 , 36 2/3 , 37 1/3 , 40"
Trekker Boots SALOMON,Vaya 413017 20 V0 Lunar Rock/Night Sky/Lunar Rock,90,"Grey, 
            Navy Blue",Salomon,207941922,Flat,-16%,Ä 76.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3"
Shoes SALOMON,Sense J 408028 09 M0 Evening Blue/Red Dahlia/Cherry Tomato,47,"Navy Blue, 
            Orange",Salomon,206957535,Flat,-30%,Ä 33.00,not found,"31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39"
Ankle boots JOSEF SEIBEL,Steffi 53 93153 MI24 100 Schwarz,95,Black,Josef Seibel,207444928,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Boots JOSEF SEIBEL,Maren 02 84602 PL944 590 Aqua,83,Navy Blue,Josef Seibel,201655290,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Boots JOSEF SEIBEL,Maren 06 84606 PL88 102 Schwarz/Multi,95,"Black, 
            Colourful",Josef Seibel,200648446,Flat,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Slides JOSEF SEIBEL,Betsy 95920 23 300 Brandy,55,Brown,Josef Seibel,200028903,Block heel,New,  product not in sale  ,Spring/Summer,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Ankle boots R.POLA≈ÉSKI,1266 R√≥≈ºowy,114,Orange,R.Pola≈Ñski,209479416,Block heel Platform,New,  product not in sale  ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Shoes R.POLA≈ÉSKI,1059 Czerwony Lico,119,Red,R.Pola≈Ñski,207813120,Block heel,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Knee High Boots R.POLA≈ÉSKI,0802/K Czarny Zamsz,93,Black,R.Pola≈Ñski,206667007,Block heel,New,  product not in sale  ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Stilettos R.POLA≈ÉSKI,0808 Fuksja Zamsz,83,Purple,R.Pola≈Ñski,200446448,Block heel,New,  product not in sale  ,All year round,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots S.OLIVER,5-25207-27 Black 001,102,Black,s.Oliver,209089967,not defined,New,  product not in sale  ,Fall/Winter,"36 , 37 , 39 , 40"
Trainers S.OLIVER,5-23606-37 Dark Olive,71,Green,s.Oliver,209087260,Flat,-17%,Ä 59.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers S.OLIVER,5-23640-26 Yellow Snake 650,47,Yellow,s.Oliver,208916592,Flat,-34%,Ä 31.00,All year round,"37 , 38 , 39 , 40 , 41"
Trainers S.OLIVER,5-23639-26 Black Comb 098,59,Colourful,s.Oliver,207880405,not defined,-47%,Ä 31.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots SOLO FEMME,24728-03-M32/000-52-00 Taupe,114,Brown,Solo Femme,209091151,Block heel,0%,  product not in sale  ,Fall/Winter,"37 , 38 , 39 , 40"
