Product Name,Product ID,   Price (in Euro)   ,Color,Brand,SKU,Sole-Type,Sale Percentage,  Sale Price  ,Season,Size
Knee High Boots DEEZEE,WS19271-06 Beige,Ä 49.95,Beige,DeeZee,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Over-Knee Boots JENNY FAIRY,WS5615-18 Black,Ä 39.95,Black,Jenny Fairy,5900000000000,Flat,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots DEEZEE,WS5598-16 Black,Ä 39.95,Black,DeeZee,5900000000000,Flat,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots LASOCKI,LASOCKI-SM-WI16-OLA-06 Black,Ä 59.95,Black,Lasocki,5900000000000,Flat,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots DEEZEE,CS2922-08 Black,Ä 34.95,Black,DeeZee,5900000000000,not defined,0%, product not in sale ,Fall/Winter,"31 , 32"
Ankle boots JENNY FAIRY,WS5596-03 Black,Ä 39.95,Black,Jenny Fairy,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Over-Knee Boots JENNY FAIRY,WS020302-01 Black,Ä 44.95,Black,Jenny Fairy,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots LASOCKI,WI16-CURRIE-02 Black,Ä 64.95,Black,Lasocki,5900000000000,Wedge heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots DEEZEE,WS5579-02 Beige,Ä 44.95,Beige,DeeZee,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots LASOCKI,RST-FOCUS-02 Black,Ä 64.95,Black,Lasocki,5900000000000,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers BADURA,FAMA2-04 White,Ä 89.95,White,Badura,5900000000000,Hidden wedge Wedge heel,0%, product not in sale ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Ankle boots QUAZI,LS5585-04 Black,Ä 48.00,Black,QUAZI,5900000000000,Heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots QUAZI,LS5585-04 Light Grey,Ä 49.95,Grey,QUAZI,5900000000000,Heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Trainers BADURA,FAMA2-11 White,Ä 99.95,White,Badura,5900000000000,Hidden wedge Wedge heel,0%, product not in sale ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Ankle boots LASOCKI,RST-AMANDA-08 Black 1,Ä 59.95,Black,Lasocki,5900000000000,not defined,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Over-Knee Boots JENNY FAIRY,LS5583-03 Grey,Ä 44.95,Grey,Jenny Fairy,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Over-Knee Boots JENNY FAIRY,LS5583-03 Brown,Ä 44.95,Brown,Jenny Fairy,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CLARA BARSON,WS5292-01 Black,Ä 34.95,Black,Clara Barson,5900000000000,Flat,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots JENNY FAIRY,LS5580-01 Cobalt Blue,Ä 34.95,Navy Blue,Jenny Fairy,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Footwear NIKE,Air Max 97 921733 065 Pure Platinum/Aurora Green,Ä 178.00,Blue,NIKE,209293982,Flat,New, product not in sale ,All year round,"36.5 , 37.5 , 38 , 38.5 , 39"
Footwear NIKE,W Air Max 95 Se Ww CV9030 001 Black/Green Strike,Ä 174.00,Black,NIKE,209294040,not defined,New, product not in sale ,All year round,"36.5 , 38 , 38.5 , 39 , 40"
Footwear NIKE,Air Max Tailwind IV CT3427 900 Mtlc Red Bronze/Teal Tint,Ä 178.00,"Beige, 
            Colourful",NIKE,209294019,not defined,-20%,Ä 143.00,All year round,"38 , 38.5"
Footwear NIKE,P-6000 BV1021 005 Black/White/Aurora Green,Ä 112.00,"Black, 
            Colourful",NIKE,209294002,Flat,New, product not in sale ,All year round,"36.5 , 37.5 , 38"
Knee High Boots GINO ROSSI,3399-01 Camel,Ä 119.95,Brown,Gino Rossi,5900000000000,Block heel,New, product not in sale ,Fall/Winter,"37 , 38 , 39 , 40"
Shoes GINO ROSSI,DMK277-268-0744-3300-0 Brown,Ä 84.95,Brown,Gino Rossi,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38"
Trainers GIOSEPPO,Menden 62584 Beige,Ä 81.00,Beige,Gioseppo,209322644,Platform Wedge heel,New, product not in sale ,All year round,"36 , 37 , 39 , 41"
Trainers TOM TAILOR,219440200 Black,Ä 52.00,Black,Tom Tailor,209323740,Wedge heel,New, product not in sale ,All year round,39
Knee High Boots TOM TAILOR,219351800 Black,Ä 83.00,Black,Tom Tailor,209323733,Flat,New, product not in sale ,Fall/Winter,38
Hiking Boots TOM TAILOR,219050200 Black,Ä 64.00,Black,Tom Tailor,209323696,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots TOM TAILOR,219011400 Brandy,Ä 64.00,Brown,Tom Tailor,209323665,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots TOM TAILOR,219011400 Black,Ä 64.00,Black,Tom Tailor,209323641,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Hiking Boots TOM TAILOR,219010700 Black,Ä 64.00,Black,Tom Tailor,209323634,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots TOM TAILOR,2190106 Nude,Ä 64.00,Beige,Tom Tailor,209323627,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots TOM TAILOR,219010300 Whisky,Ä 64.00,Brown,Tom Tailor,209323603,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots TOM TAILOR,2171602 Yellow,Ä 52.00,Yellow,Tom Tailor,209323207,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Hiking Boots TOM TAILOR,2171602 S Red,Ä 52.00,Red,Tom Tailor,209323160,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots TOM TAILOR,2171010 S Platin,Ä 52.00,Brown,Tom Tailor,209323115,Flat,New, product not in sale ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 40"
Knee High Boots TOM TAILOR,2171001 S Black,Ä 52.00,Black,Tom Tailor,209323030,Flat,New, product not in sale ,Fall/Winter,"36 , 39"
Hiking Boots TOM TAILOR,2170802 Navy,Ä 52.00,Navy Blue,Tom Tailor,209322941,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Footwear INOV-8,Trailtalon 290 000713-BLNYPK-S-01 Blue/Navy/Pink,Ä 143.00,Blue,Inov-8,209323474,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38.5 , 40.5"
Trainers JENNY FAIRY,WYL2675-3 Navy,Ä 29.95,Navy Blue,Jenny Fairy,5900000000000,Wedge heel,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Shoes WOJAS,9494-51 Black,Ä 71.00,Black,Wojas,209320640,Block heel,New, product not in sale ,All year round,"37 , 38 , 39 , 40"
Trekker Boots SALEWA,Ws Wildfire Edge Gtx GORE-TEX 61376-3965 Navy Blazer/Black 3965,Ä 212.00,Navy Blue,Salewa,209317152,Flat,New, product not in sale ,All year round,"36 , 37 , 38.5 , 41"
Footwear SALEWA,Ws Ultra Train 3 61389-3823 Navy Blazer/Maui Blue 3823,Ä 162.00,Navy Blue,Salewa,209317145,not defined,-15%,Ä 138.00,All year round,"36 , 36.5 , 37 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trekker Boots SALEWA,Ws Mtm Trainer 2 Gtx GORE-TEX 61358-0991 Black/Bungee Cord,Ä 202.00,"Black, 
            Brown",Salewa,209317138,Flat,-15%,Ä 171.00,All year round,"36 , 37 , 38 , 38.5 , 39 , 40"
Trekker Boots SALEWA,Jr Alp Trainer Mid Gtx GORE-TEX 64010-0365 Dark Denim/Charcoal,Ä 107.00,Blue,Salewa,209317015,Flat,New, product not in sale ,All year round,"26 , 28 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38"
Trainers CARINII,B7627 O60-000-000-B88,Ä 138.00,Beige,Carinii,209313024,Hidden wedge Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7623 P09-000-000-D51,Ä 131.00,Brown,Carinii,209312980,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 40"
Shoes CARINII,B7624 070-000-000-000,Ä 128.00,Black,Carinii,209313000,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7623 E50-000-000-D51,Ä 131.00,Black,Carinii,209312966,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Shoes CARINII,B7622 037-000-000-E47,Ä 128.00,Black,Carinii,209312942,Block heel Platform,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Trainers CARINII,B7609 O60-000-000-B88,Ä 138.00,Pink,Carinii,209312904,Hidden wedge Wedge heel,New, product not in sale ,All year round,"37 , 38 , 39 , 40"
Trainers CARINII,B7606 O60-000-000-000,Ä 131.00,Beige,Carinii,209312874,not defined,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Hiking Boots CARINII,B7509 037-R73-000-000,Ä 155.00,Black,Carinii,209312263,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots CARINII,B7596 H20-000-000-E47,Ä 159.00,Black,Carinii,209312850,Block heel,New, product not in sale ,Fall/Winter,40
Over-Knee Boots CARINII,B7588 E50-000-000-E36,Ä 176.00,Black,Carinii,209312812,Block heel,New, product not in sale ,Fall/Winter,37
Knee High Boots CARINII,B7592 P09-000-000-E62,Ä 159.00,Brown,Carinii,209312836,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Knee High Boots CARINII,B7507 E50-000-000-E63,Ä 176.00,Black,Carinii,209312256,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7499 E50-000-000-E36,Ä 152.00,Black,Carinii,209312249,Block heel,New, product not in sale ,Fall/Winter,"36 , 38 , 39 , 40"
Knee High Boots CARINII,B7495 H20-000-000-E08,Ä 166.00,Black,Carinii,209312225,Heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7584 E50-000-000-E79,Ä 138.00,Black,Carinii,209312775,Platform,New, product not in sale ,Fall/Winter,"36 , 37 , 39 , 40"
Ankle boots CARINII,B7581 P07-000-000-E63,Ä 131.00,Beige,Carinii,209312737,Hidden wedge Wedge heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7581 P09-000-000-E63,Ä 131.00,Brown,Carinii,209312751,Hidden wedge Wedge heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots CARINII,B7491 E50-000-000-E80,Ä 171.00,Black,Carinii,209312218,Block heel Platform,New, product not in sale ,Fall/Winter,38
Chelsea boots CARINII,B7490 070-000-000-E33,Ä 152.00,Black,Carinii,209312201,Block heel,New, product not in sale ,Fall/Winter,37
Ankle boots CARINII,B7572 E50-000-000-E62,Ä 128.00,Black,Carinii,209312690,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots CARINII,B7488 E50-000-000-842,Ä 171.00,Black,Carinii,209312195,Block heel Platform,New, product not in sale ,not found,37
Knee High Boots CARINII,B7487 E50-000-000-E81,Ä 176.00,Black,Carinii,209312188,Block heel Platform,New, product not in sale ,Fall/Winter,"39 , 40"
Ankle boots CARINII,B7570 037-000-000-E36,Ä 152.00,Black,Carinii,209312676,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7569 O17-000-000-E71,Ä 152.00,Beige,Carinii,209312652,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7566 H20-E50-000-D51,Ä 152.00,Black,Carinii,209312614,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Knee High Boots CARINII,B7484 P09-000-000-E63,Ä 166.00,Brown,Carinii,209312164,Hidden wedge Wedge heel,New, product not in sale ,Fall/Winter,"37 , 38 , 39 , 40"
Ankle boots CARINII,B7569 J23-000-000-E71,Ä 152.00,Black,Carinii,209312638,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 39 , 40"
Ankle boots CARINII,B7479 070-000-000-E47,Ä 155.00,Black,Carinii,209312157,Block heel,New, product not in sale ,Fall/Winter,38
Ankle boots CARINII,B7472 070-000-000-E33,Ä 143.00,Black,Carinii,209312140,Flat,New, product not in sale ,Fall/Winter,"37 , 38 , 39 , 40"
Ankle boots CARINII,B7467 M-O17-000-000-E72,Ä 143.00,Beige,Carinii,209312133,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7559 H20-000-000-E77,Ä 152.00,Black,Carinii,209312577,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7553 E50-H20-000-000,Ä 155.00,Black,Carinii,209312553,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Ankle boots CARINII,B7467/M H20-000-000-E72,Ä 143.00,Black,Carinii,209312126,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7552 E50-000-000-E71,Ä 152.00,Black,Carinii,209312539,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7464 E50-000-000-E47,Ä 138.00,Black,Carinii,209312119,Block heel Platform,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers CARINII,B7549 E50-000-000-B88,Ä 138.00,Black,Carinii,209312515,Hidden wedge Wedge heel,-16%,Ä 116.00,All year round,"36 , 37 , 38 , 39 , 40"
Hiking Boots CARINII,B7463 H20-000-000-E23,Ä 176.00,Black,Carinii,209312102,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7544 070-000-000-E59,Ä 155.00,Black,Carinii,209312478,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7460 037-000-000-E59,Ä 152.00,Black,Carinii,209312096,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Hiking Boots CARINII,B7540 R75-000-000-E73,Ä 152.00,Brown,Carinii,209312430,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7456 E50-000-000-E65,Ä 143.00,Black,Carinii,209312065,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Hiking Boots CARINII,B7540 E50-000-000-E73,Ä 152.00,Black,Carinii,209312416,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Chelsea boots CARINII,B7453 E50-000-000-E70,Ä 143.00,Black,Carinii,209312058,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Shoes CARINII,B7424 E50-000-000-E61,Ä 150.00,Black,Carinii,209312041,Block heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Chelsea boots CARINII,B7421 E50-H20-000-000,Ä 150.00,Black,Carinii,209312034,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Footwear MERRELL,Vapor Glove 3 Luna Ltr J004080 Blue Fonce,Ä 120.00,Blue,Merrell,209311433,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Ankle boots CARINII,B7644 H20-000-000-E63,Ä 131.00,Black,Carinii,209313673,Hidden wedge Wedge heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7642 O17-000-000-E63,Ä 131.00,Beige,Carinii,209313642,not defined,New, product not in sale ,Fall/Winter,39
Ankle boots CARINII,B7640 E50-000-000-E50,Ä 143.00,Black,Carinii,209313611,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots CARINII,B7639 Black,Ä 150.00,Black,Carinii,209313581,Block heel,New, product not in sale ,Fall/Winter,"38 , 39 , 40"
Knee High Boots CARINII,B7636 E50-000-000-E33,Ä 159.00,Black,Carinii,209313550,Flat,New, product not in sale ,Fall/Winter,39
Ankle boots CARINII,B7630 D54-000-000-E52,Ä 128.00,Black,Carinii,209313529,Platform Wedge heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers KAPPA,Fallou 243047 Black 1111,Ä 38.00,Black,Kappa,209233858,Platform Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Trainers KAPPA,Bash Pf Gc 243001GC White/Multi 1017,Ä 33.00,White,Kappa,209233742,Platform Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers KAPPA,Bash Pf 243001 Sand/White 4210,Ä 33.00,Beige,Kappa,209233728,Flat,New, product not in sale ,All year round,"37 , 38 , 39 , 40 , 41"
Trainers KAPPA,Chaste 243085 White/Multi 1017,Ä 28.00,White,Kappa,209233926,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41 , 42"
Ankle boots LASOCKI,TROPEA-02 Camel,Ä 74.95,Brown,Lasocki,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers JENNY FAIRY,WYL2675-3 Black,Ä 29.95,Black,Jenny Fairy,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots RIEKER,L7582-00A Black,Ä 64.95,Black,Rieker,5900000000000,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38"
Ankle boots LASOCKI,WI23-DOC-P-3 Black,Ä 49.95,Black,Lasocki,5900000000000,not defined,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Trainers RIEKER,M6912-14VE Cobalt Blue,Ä 59.95,Navy Blue,Rieker,5900000000000,Flat,New, product not in sale ,All year round,"38 , 39"
Ankle boots LASOCKI,0539-01 Black,Ä 79.95,Black,Lasocki,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Lords LASOCKI,WI16-ZANNA-01 Black,Ä 44.95,Black,Lasocki,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers LASOCKI,WI16-ZED-02 Black,Ä 44.95,Black,Lasocki,5900000000000,not defined,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Over-Knee Boots GINO ROSSI,C009-01 Brown,Ä 139.95,Brown,Gino Rossi,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Over-Knee Boots GINO ROSSI,C009-01 Chocolate Brown,Ä 139.95,Brown,Gino Rossi,5900000000000,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers SPRANDI,WP07-01433-09 Camel,Ä 39.95,Brown,Sprandi,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers SPRANDI,WP07-01433-09 Beige,Ä 39.95,White,Sprandi,5900000000000,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers SPRANDI,WP07-01433-09 Blue,Ä 39.95,Colourful,Sprandi,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers SPRANDI,WP07-01433-09 Green,Ä 39.95,"Colourful, 
            Green",Sprandi,5900000000000,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 41"
Trainers SPRANDI,WP07-01509-02 Grey,Ä 39.95,Grey,Sprandi,5900000000000,Flat,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers SPRANDI,WP07-01509-02 Beige,Ä 39.95,Brown,Sprandi,5900000000000,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers SAUCONY,Shadow 6000 S60441-17 Lilac,Ä 155.00,Purple,Saucony,209311488,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
Trainers SAUCONY,Shadow Original S2108-789 Light Grey/Green,Ä 107.00,Grey,Saucony,209311372,Flat,New, product not in sale ,All year round,"40 , 40.5 , 41 , 42 , 42.5 , 43 , 44 , 44.5 , 45 , 46 , 46.5"
Trainers SAUCONY,Shadow Original S1108-803 Grey/Silver,Ä 116.00,Grey,Saucony,209310948,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Shadow Original S1108-802 Tan/Peach,Ä 116.00,Beige,Saucony,209310924,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Shadow Original S1108-801 Grey/Fiolet,Ä 119.00,Pink,Saucony,209310900,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Shadow Original S1108-797 Nav/Purple,Ä 107.00,Navy Blue,Saucony,209310870,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Footwear SAUCONY,Triumph 19 S10678-10 Black/White,Ä 166.00,Black,Saucony,209310849,Flat,New, product not in sale ,All year round,"38 , 38.5 , 39"
Trainers SAUCONY,Jaz Original S1044-626 Black/White,Ä 107.00,Black,Saucony,209310627,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
Trainers SAUCONY,Jaz Original S1044-625 Grey/Black,Ä 107.00,Grey,Saucony,209310580,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Jazz Original S1044-632 Blush/Pink,Ä 107.00,Pink,Saucony,209310788,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Jazz Original S1044-631 Rust/Lime,Ä 107.00,Dark Red,Saucony,209310740,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trainers SAUCONY,Jaz Original S1044-630 Navy/Pink,Ä 107.00,Navy Blue,Saucony,209310719,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5"
Trainers SAUCONY,Jazz Original S1044-629 Green/Pink,Ä 107.00,Green,Saucony,209310689,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
Trainers SAUCONY,Jazz Original S1044-628 Tan/Pink,Ä 107.00,Beige,Saucony,209310658,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41"
Trekker Boots ECCO,Multi-Vent W GORE-TEX 88025302285 Canary,Ä 190.00,Yellow,ECCO,209310771,not defined,New, product not in sale ,All year round,"36 , 37 , 39"
Ankle boots MENBUR,22690 Black 0001,Ä 83.00,Black,Menbur,209308501,Block heel,New, product not in sale ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 41"
Ankle boots MENBUR,22691 Black 0001,Ä 83.00,Black,Menbur,209308518,Block heel,New, product not in sale ,Fall/Winter,"35 , 36 , 37 , 38 , 39 , 40 , 41"
Trainers MENBUR,22593 Black 001,Ä 71.00,Black,Menbur,209308426,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22632 White,Ä 66.00,Beige,Menbur,209308471,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots MENBUR,22615 Animal Print 0012,Ä 83.00,Black,Menbur,209308457,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Ankle boots MENBUR,22588 Negro 0001,Ä 88.00,Black,Menbur,209308402,Block heel,New, product not in sale ,Fall/Winter,"36 , 37"
Ankle boots MENBUR,22573 Black 0001,Ä 83.00,Black,Menbur,209308389,Heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22593 White 00006,Ä 71.00,White,Menbur,209308419,Wedge heel,New, product not in sale ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22568 Black,Ä 64.00,Black,Menbur,209308365,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers MENBUR,22568 White,Ä 64.00,Beige,Menbur,209308358,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
